Date,Time,Open,High,Low,Close,Vol,OI
12/18/2013,16:00,1676.25,1710.75,1664.75,1708.75,2702375,2580060
12/19/2013,16:00,1708,1710.75,1699,1706,1516505,2658894
12/20/2013,16:00,1706.5,1722,1706.5,1718.5,1356110,2720791
12/23/2013,16:00,1721,1728.5,1720.75,1726.75,737153,2734782
12/24/2013,16:00,1726.75,1733.5,1724.5,1733,314408,2745200
12/26/2013,16:00,1734,1741.75,1733.75,1740.5,438937,2758851
12/27/2013,16:00,1740.5,1744,1737.25,1740.5,622702,2765187
12/30/2013,16:00,1740,1742.5,1737.5,1738.75,581577,2754443
12/31/2013,16:00,1739.25,1750.5,1738.25,1745,653055,2782880
01/02/2014,16:00,1741.75,1744.75,1725.75,1730.5,1243227,2781562
01/03/2014,16:00,1731.25,1737,1724.5,1729.5,961601,2779107
01/06/2014,16:00,1728,1736.5,1721.25,1724.75,1369207,2766711
01/07/2014,16:00,1723.75,1738.75,1723.5,1734.75,1162443,2775966
01/08/2014,16:00,1734.75,1738.75,1729.5,1736.5,1330414,2781053
01/09/2014,16:00,1735.75,1743,1728.25,1737,1324605,2794685
01/10/2014,16:00,1737.25,1746.5,1730.25,1741.75,1455887,2818929
01/13/2014,16:00,1742.5,1742.75,1713.5,1719,1710408,2842950
01/14/2014,16:00,1719.75,1738.25,1716.75,1737,1595178,2868227
01/15/2014,16:00,1737,1749.75,1735.5,1745.5,1260095,2875586
01/16/2014,16:00,1745.5,1747.75,1738.5,1740.25,952497,2878637
01/17/2014,16:00,1742,1746.75,1733.25,1738.25,1182782,2855526
01/21/2014,16:00,1738,1748,1730.25,1742.5,1329662,2852205
01/22/2014,16:00,1741.5,1747.25,1738.75,1742.5,941604,2848291
01/23/2014,16:00,1743,1748,1717.75,1728.25,1815516,2873168
01/24/2014,16:00,1728,1732,1684,1686,2566321,2894357
01/27/2014,16:00,1685.75,1696,1671,1679.75,2776036,2881669
01/28/2014,16:00,1675.25,1701,1675,1692.25,1726338,2884678
01/29/2014,16:00,1700,1705.25,1668,1675.25,2740741,2915163
01/30/2014,16:00,1674,1697.75,1671.75,1685.25,1824579,2882901
01/31/2014,16:00,1687.5,1692.25,1665.25,1680.5,2389820,2910899
02/03/2014,16:00,1681.5,1687.75,1636.25,1636.75,3026524,2974534
02/04/2014,16:00,1642.25,1657.5,1638,1647.75,2325416,2944236
02/05/2014,16:00,1648.25,1654.75,1636,1648,2075514,2948425
02/06/2014,16:00,1648.75,1673.75,1648,1670.5,1739245,2948744
02/07/2014,16:00,1672,1698,1662.25,1697.5,2344919,2981889
02/10/2014,16:00,1697,1700,1690.25,1698.75,1148560,2990620
02/11/2014,16:00,1699.25,1723.5,1698.25,1717.5,1764385,3016462
02/12/2014,16:00,1717.25,1727.25,1715.25,1721,1385941,3033223
02/13/2014,16:00,1720.75,1731,1706.25,1728.25,1645236,3053239
02/14/2014,16:00,1727.75,1742.75,1720,1739,1365228,3062413
02/18/2014,16:00,1737.5,1744.25,1735.5,1741.5,1210508,3091043
02/19/2014,16:00,1741.25,1748.5,1727.25,1729.5,1771087,3119786
02/20/2014,16:00,1729.75,1744.25,1721.25,1740.25,1608588,3137291
02/21/2014,16:00,1740,1748,1736.75,1738.25,1316655,3158062
02/24/2014,16:00,1739.25,1760.75,1733.25,1750,1612323,3131431
02/25/2014,16:00,1748.75,1755,1741.25,1750.25,1566204,3108523
02/26/2014,16:00,1751.5,1757.25,1742,1746,1464320,3111778
02/27/2014,16:00,1747.75,1759.75,1736.75,1758,1615828,3122222
02/28/2014,16:00,1758.5,1770.5,1749.25,1761.5,2106508,3110444
03/03/2014,16:00,1750,1753.5,1736.25,1747,2376689,3165575
03/04/2014,16:00,1747.75,1778.75,1747.5,1775.5,1750397,3183505
03/05/2014,16:00,1774.75,1779.5,1771.75,1776.5,1254803,3181131
03/06/2014,16:00,1777.75,1785,1775,1780.25,1283006,3146004
03/07/2014,16:00,1780.5,1791.5,1773.25,1782,1756169,3104782
03/10/2014,16:00,1779.5,1782.75,1769.75,1781.25,1167755,3080700
03/11/2014,16:00,1780.25,1786.25,1767,1769.25,1609666,3050825
03/12/2014,16:00,1768.75,1773,1757.75,1771.75,1666288,3000644
03/13/2014,16:00,1772.25,1778.75,1745.5,1750.75,1144194,935257
03/14/2014,16:00,1751,1757.25,1743,1744,2197833,1552144
03/17/2014,16:00,1743.25,1766.75,1734.5,1761.75,1854428,2004732
03/18/2014,16:00,1762.75,1778,1756.5,1774.75,2054342,2525016
03/19/2014,16:00,1775,1778.5,1753,1763.25,2004270,2756352
03/20/2014,16:00,1762.25,1777.5,1755.75,1777,1671773,2814864
03/21/2014,16:00,1775.75,1787.75,1766.5,1768,1750423,2815873
03/24/2014,16:00,1766.5,1777,1752.25,1760.5,1835881,2807336
03/25/2014,16:00,1761.25,1775.5,1759,1770.25,1657649,2796385
03/26/2014,16:00,1770,1779.75,1752.5,1753.5,1898746,2805754
03/27/2014,16:00,1756,1759.5,1745,1751.5,2031166,2788523
03/28/2014,16:00,1754.5,1770.5,1752.5,1761.5,1502152,2790968
03/31/2014,16:00,1766,1779,1766,1775.5,1572419,2792893
04/01/2014,16:00,1775.25,1789.75,1773.25,1788.75,1213329,2793964
04/02/2014,16:00,1788.75,1797.25,1787.25,1794,1181442,2797469
04/03/2014,16:00,1793.5,1798.5,1786.5,1794,1239722,2798619
04/04/2014,16:00,1795.25,1803.5,1766.75,1771,2496813,2782262
04/07/2014,16:00,1772,1772.75,1745.5,1749,2179083,2772342
04/08/2014,16:00,1751,1760,1741.75,1756,1854828,2752796
04/09/2014,16:00,1756,1777.5,1754.75,1775.75,1414210,2740044
04/10/2014,16:00,1776.75,1778.5,1734.75,1738,2378458,2782527
04/11/2014,16:00,1740.5,1743,1718.25,1722.75,2527152,2789974
04/14/2014,16:00,1717,1739,1714.25,1735.5,1885532,2792211
04/15/2014,16:00,1736,1755,1720.25,1750.5,2609484,2795750
04/16/2014,16:00,1753.75,1768,1751.5,1763.75,1643896,2757716
04/17/2014,16:00,1763.5,1774.75,1758.25,1769,1255343,2766655
04/21/2014,16:00,1770.25,1776.5,1767.5,1775.5,533891,2766346
04/22/2014,16:00,1775.25,1789.75,1771.75,1785,1106460,2778573
04/23/2014,16:00,1784,1791.75,1778.5,1784,1000557,2789027
04/24/2014,16:00,1790,1793.5,1774.75,1784,1577086,2805837
04/25/2014,16:00,1783.75,1784.75,1764,1771,1507792,2806635
04/28/2014,16:00,1772.75,1782.75,1755,1777,2065197,2816864
04/29/2014,16:00,1777,1786.25,1776,1782.75,1219110,2835160
04/30/2014,16:00,1781.5,1791.25,1777.25,1789,1502102,2827771
05/01/2014,16:00,1790.5,1793.75,1782.5,1788.75,938351,2822994
05/02/2014,16:00,1789.75,1797,1783,1785.5,1717169,2823037
05/05/2014,16:00,1786.5,1791,1771.5,1786.75,1176754,2833539
05/06/2014,16:00,1788.5,1792.5,1772.75,1775.25,1379161,2829593
05/07/2014,16:00,1775,1786.75,1765.5,1785.25,1999538,2850823
05/08/2014,16:00,1785.5,1795.75,1776,1783.25,1753107,2863857
05/09/2014,16:00,1781.25,1786,1773.5,1784.5,1476536,2861995
05/12/2014,16:00,1785,1805,1785,1803.75,1183703,2903749
05/13/2014,16:00,1804.5,1809.5,1803,1805.25,1076997,2927690
05/14/2014,16:00,1805.75,1808.25,1793.25,1796.25,1186879,2917070
05/15/2014,16:00,1796.75,1799.5,1770,1778.25,2247238,2927173
05/16/2014,16:00,1778.25,1786.75,1772.25,1785.75,1522446,2907323
05/19/2014,16:00,1787.25,1794,1776.75,1793.25,1035685,2913686
05/20/2014,16:00,1792.5,1795.5,1775.75,1779,1564172,2926404
05/21/2014,16:00,1779.5,1797.5,1777.5,1796,1358710,2960598
05/22/2014,16:00,1794.75,1805,1793.75,1801.25,1026615,2969158
05/23/2014,16:00,1801.25,1810.25,1800.5,1808,761557,2964687
05/27/2014,16:00,1809,1821,1808,1820.25,922499,2984253
05/28/2014,16:00,1820.75,1825,1815.5,1820,1062079,2988976
05/29/2014,16:00,1820.5,1829,1818.25,1829,981817,2995771
05/30/2014,16:00,1828,1833.25,1825.25,1832.5,1169034,2993669
06/02/2014,16:00,1832.25,1835.25,1824.75,1832.75,1053526,3000582
06/03/2014,16:00,1832.5,1834.5,1827,1833,948001,2999092
06/04/2014,16:00,1833.75,1838,1827,1836.75,917108,3004762
06/05/2014,16:00,1836.75,1851.75,1832,1849.5,1676659,3004963
06/06/2014,16:00,1849.5,1860.75,1848.75,1860.25,1205739,3002048
06/09/2014,16:00,1860.25,1865.75,1856.75,1861.25,1026966,2967325
06/10/2014,16:00,1860.25,1862.75,1854,1861.5,1038073,2880779
06/11/2014,16:00,1861.75,1862,1849.5,1855,1348569,2675663
06/12/2014,16:00,1855,1858.75,1835.75,1841.5,770064,997767
06/13/2014,16:00,1841.75,1848,1837.25,1846.5,1525197,1494709
06/16/2014,16:00,1846.25,1851.75,1837.25,1847.5,1739592,1991427
06/17/2014,16:00,1847.25,1854,1842,1852,1817231,2500698
06/18/2014,16:00,1851.75,1868.5,1847.5,1867.25,1759084,2728287
06/19/2014,16:00,1866.25,1870.5,1862.25,1868.5,1422610,2802321
06/20/2014,16:00,1867.25,1875,1866.5,1871.5,1162086,2821923
06/23/2014,16:00,1871,1878,1868.25,1871.25,1024411,2853357
06/24/2014,16:00,1869.5,1878.25,1858,1861.5,1530560,2855130
06/25/2014,16:00,1860.5,1871.5,1855.5,1867.75,1532088,2872653
06/26/2014,16:00,1867,1870.75,1854.5,1867,1486643,2868132
06/27/2014,16:00,1866.5,1872.25,1861,1870.25,1176129,2891207
06/30/2014,16:00,1870,1875,1866.25,1870.75,1155861,2925452
07/01/2014,16:00,1872.75,1890,1871.75,1884,1455654,2929352
07/02/2014,16:00,1884.5,1888.25,1882.75,1886,920982,2915129
07/03/2014,16:00,1886.5,1896.5,1884.25,1895.75,846127,2906788
07/07/2014,16:00,1895.25,1895.75,1885.5,1889.25,1151705,2904863
07/08/2014,16:00,1888.75,1889,1871,1878.75,1776514,2915133
07/09/2014,16:00,1878.75,1886.5,1876.5,1885.5,1393006,2915996
07/10/2014,16:00,1885.75,1886.5,1863.5,1876,1972746,2908909
07/11/2014,16:00,1875.5,1881.75,1871.25,1880.75,1364154,2880205
07/14/2014,16:00,1881,1892.25,1880.75,1889.25,1003831,2909158
07/15/2014,16:00,1889.5,1894.5,1877,1886.25,1905617,2918047
07/16/2014,16:00,1886.5,1896.25,1885.25,1893,1320381,2927567
07/17/2014,16:00,1889.5,1894.25,1866.75,1871.75,2441561,2941204
07/18/2014,16:00,1867.5,1892.5,1860.75,1889.75,1796625,2949424
07/21/2014,16:00,1888.5,1889.75,1877.25,1884.5,1414256,2936374
07/22/2014,16:00,1884,1898.75,1883.5,1893.25,1274851,2934875
07/23/2014,16:00,1891.5,1901.75,1891,1899,1149621,2941364
07/24/2014,16:00,1899.25,1904,1895,1899,1165644,2943169
07/25/2014,16:00,1897,1899,1886.25,1889.75,1426906,2929174
07/28/2014,16:00,1889,1894.25,1879,1891.25,1368020,2938486
07/29/2014,16:00,1890.75,1897.75,1880.25,1881.25,1509091,2944211
07/30/2014,16:00,1882.5,1892.5,1874.75,1883.25,1768972,2928531
07/31/2014,16:00,1883.25,1883.75,1841.75,1843,2772401,2936401
08/01/2014,16:00,1844.25,1850.5,1828.5,1836.75,2886317,2901142
08/04/2014,16:00,1837.75,1855.75,1833,1850.25,1605356,2896652
08/05/2014,16:00,1849.25,1851.5,1825.75,1831.25,2137277,2897573
08/06/2014,16:00,1833,1841.75,1821.25,1833,1705227,2891258
08/07/2014,16:00,1833,1844,1818,1823.5,1954046,2916013
08/08/2014,16:00,1823.5,1846.5,1808.5,1842,1904778,2901948
08/11/2014,16:00,1841.75,1859.25,1841.5,1850.75,1178957,2910845
08/12/2014,16:00,1852.25,1857,1841.75,1848.75,1234217,2920411
08/13/2014,16:00,1850.5,1864.75,1849,1863,1120054,2932233
08/14/2014,16:00,1864.25,1873.25,1860.25,1871.75,967191,2947976
08/15/2014,16:00,1872.5,1879.25,1855.5,1870.75,1813411,2930057
08/18/2014,16:00,1874,1887.25,1874,1885.75,890465,2935727
08/19/2014,16:00,1886.75,1898,1886.5,1895.5,868384,2960508
08/20/2014,16:00,1896,1904.25,1891.25,1901.5,1058754,2954359
08/21/2014,16:00,1901,1910.25,1899,1907.75,841545,2962627
08/22/2014,16:00,1908,1909.75,1899.75,1906,1115885,2959504
08/25/2014,16:00,1908.25,1918,1907,1913.25,853066,2972614
08/26/2014,16:00,1912.75,1921,1910.5,1916.75,878014,2973216
08/27/2014,16:00,1917.5,1918.75,1911.75,1915.25,761368,2996449
08/28/2014,16:00,1915,1917.75,1905.75,1915,1088971,3004649
08/29/2014,16:00,1917.5,1922,1910.5,1919.75,1042385,3011118
09/02/2014,16:00,1918.75,1924.5,1911,1918,1244899,3008458
09/03/2014,16:00,1918.75,1929.25,1914.5,1917,1297828,3009547
09/04/2014,16:00,1917,1928.25,1909,1916,1519084,3005614
09/05/2014,16:00,1917.25,1926,1906.5,1924.25,1693274,2989310
09/08/2014,16:00,1924.75,1925,1912.25,1918.75,1212909,2992833
09/09/2014,16:00,1918.5,1921.25,1901.5,1908,1768258,3017688
09/10/2014,16:00,1907.75,1914.5,1899.75,1913.25,1590462,2885062
09/11/2014,16:00,1913,1917.75,1903.5,1915.25,803889,945046
09/12/2014,16:00,1917.5,1917.75,1897.5,1903,1861290,1556670
09/15/2014,16:00,1900,1905.25,1894.25,1902.25,1742226,2018909
09/16/2014,16:00,1903,1920.75,1896.5,1917.75,2081652,2509195
09/17/2014,16:00,1917.75,1929.5,1909.5,1920,2039712,2714990
09/18/2014,16:00,1921.75,1933,1919.25,1930.75,1402964,2796367
09/19/2014,16:00,1932.25,1940.75,1924.5,1930,1670453,2794169
09/22/2014,16:00,1928.25,1929.25,1908.75,1912.5,1578996,2785075
09/23/2014,16:00,1910.25,1914.25,1894.5,1898.5,1631355,2795261
09/24/2014,16:00,1896,1918.75,1895.75,1917.25,1566690,2810957
09/25/2014,16:00,1917,1917.75,1884,1887.75,2318873,2797856
09/26/2014,16:00,1887.25,1905.5,1882.75,1902.25,1680945,2793774
09/29/2014,16:00,1901,1903.25,1881.75,1895.75,1786769,2802910
09/30/2014,16:00,1895,1904.5,1886.75,1891.75,1991628,2794635
10/01/2014,16:00,1887.25,1893.25,1860,1867,2450968,2790666
10/02/2014,16:00,1867,1872,1844.5,1864.75,2721573,2751445
10/03/2014,16:00,1864.75,1890.75,1862,1886.5,1556834,2738142
10/06/2014,16:00,1887.25,1897.25,1876.75,1882.25,1727529,2745847
10/07/2014,16:00,1879.5,1882.5,1850.5,1854.25,2166031,2769360
10/08/2014,16:00,1852.5,1890.25,1844.25,1888,2521875,2735211
10/09/2014,16:00,1887.75,1894.75,1841.5,1851.25,3103761,2726452
10/10/2014,16:00,1843.25,1857.5,1819.5,1820.5,3069299,2749030
10/13/2014,16:00,1818.25,1832.25,1790,1791.75,2948075,2823640
10/14/2014,16:00,1792.5,1819,1791,1801,3114778,2820880
10/15/2014,16:00,1804.5,1809.5,1739.25,1773,4661757,2891394
10/16/2014,16:00,1773,1796,1741.5,1776.75,3368379,2822638
10/17/2014,16:00,1779.25,1818,1777.25,1807.25,2579053,2819776
10/20/2014,16:00,1810.25,1830.75,1798.5,1826.25,1653127,2799510
10/21/2014,16:00,1829.75,1866,1812,1864.25,2239114,2816714
10/22/2014,16:00,1864.5,1870,1846.5,1851.25,2022453,2828457
10/23/2014,16:00,1850.75,1882.5,1848.5,1872.25,2014997,2844152
10/24/2014,16:00,1872.25,1887.5,1858,1886,1601260,2829899
10/27/2014,16:00,1886.5,1892,1870.75,1883.25,1452059,2833776
10/28/2014,16:00,1884,1907,1883,1906.25,1571000,2856633
10/29/2014,16:00,1902.25,1912,1888.25,1898.5,1895667,2854076
10/30/2014,16:00,1898,1920.5,1885.5,1914.75,1980796,2883991
10/31/2014,16:00,1914,1943,1913,1937.75,1924396,2822107
11/03/2014,16:00,1937.5,1945.5,1933.25,1937.25,1361523,2813514
11/04/2014,16:00,1936.75,1940,1921.5,1931.75,1524332,2837987
11/05/2014,16:00,1932.5,1946.75,1930,1945,1574778,2856834
11/06/2014,16:00,1944.75,1955.5,1937,1954.25,1434905,2863233
11/07/2014,16:00,1953.5,1959.75,1946.75,1952.25,1282437,2851049
11/10/2014,16:00,1952,1961.25,1947.25,1960.25,967814,2863436
11/11/2014,16:00,1960,1965.25,1957.25,1962.75,779708,2868786
11/12/2014,16:00,1962.75,1963.5,1953,1962.25,1082280,2922873
11/13/2014,16:00,1961,1970,1953,1960.25,1541477,2937647
11/14/2014,16:00,1959.25,1966,1958.25,1964.25,1047384,2924312
11/17/2014,16:00,1964.75,1966.75,1951.5,1966,1061143,2924341
11/18/2014,16:00,1965.5,1980.25,1962,1974.75,1146480,2934115
11/19/2014,16:00,1975,1976.75,1964,1973.5,1188471,2933002
11/20/2014,16:00,1973.25,1979,1961.5,1978.25,1130058,2959677
11/21/2014,16:00,1978.5,1998.5,1976,1988,1634315,2957158
11/24/2014,16:00,1988.5,1995.25,1987,1993.75,793915,2958213
11/25/2014,16:00,1993.5,1999.25,1989,1993.75,977855,2955905
11/26/2014,16:00,1994.5,2001.5,1991.5,1998.5,743541,2945186
11/28/2014,16:00,2000.25,2001,1989.75,1992.5,783116,2959182
12/01/2014,16:00,1989.5,1990.25,1974.5,1977,1471696,2948066
12/02/2014,16:00,1977.25,1994.25,1977,1992.25,1152160,2962937
12/03/2014,16:00,1992.75,2002.25,1989.5,1998.75,925314,2944324
12/04/2014,16:00,1999,2003.5,1987.5,1998.25,1374378,2946103
12/05/2014,16:00,1998,2005.25,1994.75,2002.25,1148282,2908207
12/08/2014,16:00,2002,2003.75,1980,1985.75,1414138,2874241
12/09/2014,16:00,1986.5,1988.5,1959.5,1983.75,1893729,2818803
12/10/2014,16:00,1984,1986.25,1949.5,1952.75,2376052,2651642
12/11/2014,16:00,1953,1982.75,1950.25,1957.25,873589,916477
12/12/2014,16:00,1955.75,1958.75,1923,1923.75,2464056,1422793
12/15/2014,16:00,1923.75,1945.5,1907.75,1916.5,2811936,1818446
12/16/2014,16:00,1917.75,1944.5,1894.75,1898.25,3365454,2291872
12/17/2014,16:00,1900,1944.25,1899.25,1941.5,2765611,2634656
12/18/2014,16:00,1941.25,1996,1937.75,1993.25,2358167,2767647
12/19/2014,16:00,1993.5,2009.5,1989.75,2000.25,1765615,2720187
12/22/2014,16:00,1998.25,2009.25,1997.25,2005.75,858554,2719678
12/23/2014,16:00,2006.25,2017.75,2004.75,2012.25,777814,2732725
12/24/2014,16:00,2012,2016.75,2010.25,2012,235054,2732874
12/26/2014,16:00,2014.75,2022,2011.75,2017.5,309281,2728564
12/29/2014,16:00,2019.25,2022,2009.25,2019,636345,2739712
12/30/2014,16:00,2020.75,2021.75,2006.25,2010,718028,2741375
12/31/2014,16:00,2009.5,2016,1984,1985.75,836223,2769700
01/02/2015,16:00,1988.25,2000.5,1972,1979.5,1358348,2746750
01/05/2015,16:00,1979,1981.5,1942.75,1949.25,2033774,2735166
01/06/2015,16:00,1952.25,1956.75,1917.5,1927.75,2345361,2738793
01/07/2015,16:00,1929.75,1957,1929,1952.75,1760658,2719370
01/08/2015,16:00,1953.75,1991.75,1953.5,1988.25,1555733,2717604
01/09/2015,16:00,1987,1995.25,1964.5,1968.5,1907571,2678435
01/12/2015,16:00,1967.75,1981.5,1948.5,1955.75,1622204,2677998
01/13/2015,16:00,1957,1985,1934.25,1949.25,2496445,2702231
01/14/2015,16:00,1950.5,1952.75,1914.5,1940.75,2516599,2701273
01/15/2015,16:00,1943,1960.5,1911.5,1922.25,2259660,2742502
01/16/2015,16:00,1914,1947.5,1903.5,1946.25,2017979,2687724
01/20/2015,16:00,1942.25,1959.75,1930.75,1950,1807759,2693173
01/21/2015,16:00,1949,1966,1938.5,1959.75,1639269,2688767
01/22/2015,16:00,1960,1992.5,1952.5,1989.75,1834361,2701326
01/23/2015,16:00,1989.75,1995.75,1975.5,1977.25,1353089,2690889
01/26/2015,16:00,1968.25,1988.25,1958.75,1986.75,1264468,2696298
01/27/2015,16:00,1987.25,1988,1946.5,1963.25,1957000,2684751
01/28/2015,16:00,1969.75,1979.75,1924.5,1924.75,2087277,2743997
01/29/2015,16:00,1926.75,1953.25,1915.25,1951.75,2124643,2721183
01/30/2015,16:00,1952.5,1953.75,1919.5,1921.75,2353992,2740382
02/02/2015,16:00,1923.75,1951.75,1907,1950.25,2038824,2710794
02/03/2015,16:00,1948.25,1977.25,1940.25,1975.25,1705780,2714102
02/04/2015,16:00,1973.75,1982.5,1956,1963.25,1696963,2728704
02/05/2015,16:00,1958.25,1992,1954,1988.25,1343547,2724108
02/06/2015,16:00,1989.5,2001.25,1977.75,1986.25,1722475,2775438
02/09/2015,16:00,1983.25,1985,1969.75,1975.75,1289419,2762422
02/10/2015,16:00,1977,1999.75,1973.75,1995.5,1397704,2766377
02/11/2015,16:00,1996,2012.75,1986.5,1999,1295469,2749732
02/12/2015,16:00,2004.75,2018.75,1991.75,2017.25,1433910,2777622
02/13/2015,16:00,2016.25,2028.25,2014.75,2026.75,1224925,2776438
02/17/2015,16:00,2024.5,2032,2014,2029.25,1234818,2780511
02/18/2015,16:00,2029.75,2031.75,2021.75,2028.75,1088179,2782675
02/19/2015,16:00,2028.5,2032.75,2020.5,2028.5,1143901,2806657
02/20/2015,16:00,2029,2042,2015.5,2040.25,1645222,2826009
02/23/2015,16:00,2040.5,2041.5,2033,2040,849695,2835551
02/24/2015,16:00,2039.5,2049,2036,2047,1080747,2836074
02/25/2015,16:00,2047,2051,2040.5,2043.5,974711,2861642
02/26/2015,16:00,2043.75,2048,2034.75,2043.25,1176136,2866192
02/27/2015,16:00,2042.75,2044.25,2034,2036,1207187,2866335
03/02/2015,16:00,2037.25,2048.75,2033.75,2047.25,1075660,2871121
03/03/2015,16:00,2047.25,2047.75,2028.75,2038,1360995,2893603
03/04/2015,16:00,2038,2038,2018.5,2029.75,1490440,2910503
03/05/2015,16:00,2029.75,2036.75,2026.5,2033,1097593,2917569
03/06/2015,16:00,2032.75,2036.75,1998.75,2004,1901150,2987199
03/09/2015,16:00,2006.75,2015.75,1999.25,2011,1189658,2947997
03/10/2015,16:00,2010.75,2011.25,1974.5,1975.25,1903455,2942523
03/11/2015,16:00,1977.5,1985.5,1971.5,1972.75,1707510,2807778
03/12/2015,16:00,1975.5,1999.75,1971.5,1997.25,833748,875067
03/13/2015,16:00,1997.25,2002,1973.25,1983,1729733,1332264
03/16/2015,16:00,1984,2014.75,1978,2009.25,1698647,1793591
03/17/2015,16:00,2007.25,2011.25,1997,2007,1791792,2362080
03/18/2015,16:00,2007,2040.5,1993,2033.25,2013069,2586701
03/19/2015,16:00,2034.25,2039.75,2017.25,2022.25,1496920,2638127
03/20/2015,16:00,2020.25,2047.5,2018.5,2040,1417654,2608347
03/23/2015,16:00,2038.5,2047.75,2034,2035.5,957576,2607995
03/24/2015,16:00,2034.75,2041.75,2023.75,2025.75,1193863,2625047
03/25/2015,16:00,2026,2030,1993,1994.5,1777447,2620588
03/26/2015,16:00,1996.75,1999.5,1974,1989.25,1842218,2639622
03/27/2015,16:00,1990.75,1998.5,1981.75,1993.25,1158856,2640559
03/30/2015,16:00,1993.5,2022.5,1988,2016.25,1236364,2632578
03/31/2015,16:00,2015.5,2017.5,1997,2001.5,1596352,2655571
04/01/2015,16:00,1998.75,2001.5,1974.25,1993.75,1818878,2672112
04/02/2015,16:00,1996,2005.5,1984.75,2000.25,1047174,2645132
04/03/2015,16:00,2000.75,2004.5,1978.75,1980.5,95875,0
04/06/2015,16:00,1980.25,2020.75,1979.5,2014,948447,2654748
04/07/2015,16:00,2012.25,2023.5,2006.75,2008.5,1048474,2651631
04/08/2015,16:00,2009.25,2021,2005.25,2016.75,1217049,2644161
04/09/2015,16:00,2018.5,2027.75,2007.5,2026.5,1211778,2645082
04/10/2015,16:00,2026.75,2037,2023.75,2036.25,880529,2651679
04/13/2015,16:00,2036,2042,2026,2027.25,1080267,2650088
04/14/2015,16:00,2027.75,2033.5,2016.5,2031.75,1267366,2664126
04/15/2015,16:00,2032.5,2046.25,2028,2040.5,1045308,2666373
04/16/2015,16:00,2042.25,2045.5,2029.75,2041.5,1113607,2689405
04/17/2015,16:00,2042,2042.5,2005.25,2016.25,1822841,2702824
04/20/2015,16:00,2021.75,2038.25,2019.25,2031.75,1119881,2688683
04/21/2015,16:00,2030.25,2046,2028,2031.75,1052404,2683708
04/22/2015,16:00,2032.75,2044.5,2021,2041,1188586,2689547
04/23/2015,16:00,2040,2055.25,2028.25,2047.75,1362552,2713112
04/24/2015,16:00,2048.25,2055.5,2043.75,2052.5,958312,2711119
04/27/2015,16:00,2054,2060.5,2041,2045.5,1210483,2688678
04/28/2015,16:00,2044.5,2053.25,2029,2052.75,1476513,2706583
04/29/2015,16:00,2051.5,2053.25,2031.25,2039.75,1739720,2720143
04/30/2015,16:00,2039,2042.75,2011,2019.75,2026329,2765711
05/01/2015,16:00,2023.5,2043.25,2021.25,2042.25,1022085,2734463
05/04/2015,16:00,2042.5,2055.75,2038.75,2050,1000837,2721947
05/05/2015,16:00,2050.25,2052.5,2022.25,2024.75,1590274,2703366
05/06/2015,16:00,2026.25,2034.5,2002,2015,1756254,2729348
05/07/2015,16:00,2015.5,2029,1997.75,2025,1437746,2713209
05/08/2015,16:00,2026,2054.25,2024.75,2049.25,1379447,2722856
05/11/2015,16:00,2050.75,2054.25,2036.5,2038.5,1147278,2717411
05/12/2015,16:00,2038.5,2041.75,2020,2035.75,1483837,2710825
05/13/2015,16:00,2037,2047.25,2032.25,2035.25,1341325,2714341
05/14/2015,16:00,2036.75,2059,2032.75,2058.25,1104560,2725106
05/15/2015,16:00,2058,2063.5,2054,2059.75,1023893,2723990
05/18/2015,16:00,2060,2069.5,2053,2066.75,917101,2730361
05/19/2015,16:00,2067.5,2074.75,2062,2065.25,1001397,2716966
05/20/2015,16:00,2065,2073,2060,2063.25,1011268,2717293
05/21/2015,16:00,2061.5,2072.75,2055.75,2068.75,794479,2724877
05/22/2015,16:00,2070,2071.75,2063.5,2065.25,765943,2720027
05/26/2015,16:00,2065.25,2067.75,2036.75,2045.75,1589652,2723908
05/27/2015,16:00,2046.5,2065,2042,2061.75,1290556,2737526
05/28/2015,16:00,2060.75,2063.5,2051.25,2062.5,1082365,2746809
05/29/2015,16:00,2062.5,2063.5,2043,2046.75,1692162,2766529
06/01/2015,16:00,2047.75,2058.5,2041,2050,1338859,2763714
06/02/2015,16:00,2051.75,2056.75,2034.75,2047.5,1442814,2760870
06/03/2015,16:00,2047.75,2061.5,2047.5,2056.75,1314954,2751605
06/04/2015,16:00,2057,2057.25,2032,2039.75,1717287,2785151
06/05/2015,16:00,2039.5,2043.5,2024.25,2033,1460654,2777034
06/08/2015,16:00,2032.75,2034,2017,2019,1290922,2780512
06/09/2015,16:00,2020.75,2025.5,2009.5,2020.75,1449695,2747909
06/10/2015,16:00,2021.5,2048.75,2020.75,2047.75,1665519,2589953
06/11/2015,16:00,2047,2055.25,2044,2050,746891,755803
06/12/2015,16:00,2049.75,2050,2030.5,2033.5,1763160,1262058
06/15/2015,16:00,2025,2030,2011.25,2024,1999786,1764777
06/16/2015,16:00,2023.75,2038.5,2010.5,2037.5,1657466,2246290
06/17/2015,16:00,2038.25,2047.25,2027.25,2037.75,1578971,2433892
06/18/2015,16:00,2037.5,2067.75,2030.5,2063.25,1902148,2549027
06/19/2015,16:00,2063.25,2066.25,2045.5,2046.25,1239246,2537546
06/22/2015,16:00,2054.25,2070.5,2052,2061.25,1095709,2563433
